,AAV.TO,ABX.TO,AC.TO,ACB.TO,ACO-X.TO,AD.TO,AEM.TO,AGI.TO,AIF.TO,ALA.TO,AP-UN.TO,APH.TO,AQN.TO,ARE.TO,ARX.TO,ASR.TO,ATA.TO,ATD-B.TO,AX-UN.TO,BAD.TO,BAM-A.TO,BB.TO,BBD-B.TO,BBU-UN.TO,BCB.TO,BCE.TO,BEI-UN.TO,BEP-UN.TO,BIP-UN.TO,BIR.TO,BLX.TO,BMO.TO,BNS.TO,BPY-UN.TO,BTE.TO,BTO.TO,BYD-UN.TO,CAE.TO,CAR-UN.TO,CAS.TO,CCA.TO,CCL-B.TO,CCO.TO,CEU.TO,CFP.TO,CG.TO,CGX.TO,CHE-UN.TO,CHP-UN.TO,CHR.TO,CIGI.TO,CIX.TO,CJR-B.TO,CLS.TO,CM.TO,CMG.TO,CNQ.TO,CNR.TO,CP.TO,CPG.TO,CPX.TO,CRR-UN.TO,CSH-UN.TO,CSU.TO,CTC-A.TO,CU.TO,CUF-UN.TO,CVE.TO,CWB.TO,D-UN.TO,DGC.TO,DII-B.TO,DOL.TO,DOO.TO,DRG-UN.TO,DSG.TO,ECA.TO,ECI.TO,ECN.TO,EDV.TO,EFN.TO,EFX.TO,EIF.TO,ELD.TO,EMA.TO,EMP-A.TO,ENB.TO,ENF.TO,ENGH.TO,ERF.TO,ESI.TO,EXE.TO,FCR.TO,FFH.TO,FM.TO,FNV.TO,FR.TO,FRU.TO,FSV.TO,FTS.TO,FTT.TO,FVI.TO,G.TO,GC.TO,GEI.TO,GIB-A.TO,GIL.TO,GOOS.TO,GRT-UN.TO,GTE.TO,GUD.TO,GUY.TO,GWO.TO,H.TO,HBC.TO,HBM.TO,HCG.TO,HR-UN.TO,HSE.TO,IAG.TO,IFC.TO,IFP.TO,IGM.TO,IMG.TO,IMO.TO,INE.TO,IPL.TO,ITP.TO,IVN.TO,K.TO,KEL.TO,KEY.TO,KL.TO,KML.TO,KMP-UN.TO,KXS.TO,L.TO,LB.TO,LIF.TO,LNR.TO,LUC.TO,LUN.TO,MAG.TO,MAXR.TO,MEG.TO,MFC.TO,MFI.TO,MG.TO,MIC.TO,MNW.TO,MRE.TO,MRU.TO,MSI.TO,MTL.TO,MX.TO,NA.TO,NFI.TO,NG.TO,NGD.TO,NPI.TO,NSU.TO,NTR.TO,NVA.TO,NVU-UN.TO,NWC.TO,NXE.TO,OGC.TO,ONEX.TO,OR.TO,OSB.TO,OTEX.TO,PAAS.TO,PBH.TO,PD.TO,PEY.TO,PKI.TO,POU.TO,POW.TO,PPL.TO,PSI.TO,PSK.TO,PVG.TO,PWF.TO,PXT.TO,QBR-B.TO,QSR.TO,RBA.TO,RCI-B.TO,REI-UN.TO,RNW.TO,RUS.TO,RY.TO,SAP.TO,SCL.TO,SES.TO,SHOP.TO,SIA.TO,SJ.TO,SJR-B.TO,SLF.TO,SMF.TO,SNC.TO,SPB.TO,SRU-UN.TO,SSL.TO,SSRM.TO,STN.TO,SU.TO,SW.TO,T.TO,TA.TO,TCL-A.TO,TCN.TO,TCW.TO,TD.TO,TECK-B.TO,TFII.TO,THO.TO,TIH.TO,TOG.TO,TOU.TO,TOY.TO,TRI.TO,TRP.TO,TRQ.TO,TSGI.TO,TXG.TO,UNS.TO,VET.TO,VII.TO,WCN.TO,WCP.TO,WEED.TO,WEF.TO,WFT.TO,WJA.TO,WN.TO,WPK.TO,WPM.TO,WSP.TO,WTE.TO,X.TO,YRI.TO,ZZZ.TO
2014-08-01,6.72,19.234497,8.49,NaN,41.629303,24.749968,39.989399,9.76908,18.664377,39.78051,30.015186,0.4,7.650198,14.317161,26.129019,2.47,13.33,32.066319,11.482177,27.596781,32.257408,11.05,3.612438,NaN,7.500188,39.743996,57.794621,26.582279,25.010103,11.263844,11.714055,68.795464,59.573582,19.394669,44.962112,2.8,44.184502,12.431109,20.046965,5.869385,57.42181,19.837866,19.359524,9.766265,25.219999,6.160346,34.866695,16.094496,8.563339,NaN,34.427528,29.004635,16.362476,11.96,83.710541,10.785869,42.218048,72.782082,209.613647,35.769398,20.817345,9.973779,9.129877,260.430725,103.912453,33.595684,13.195265,31.26775,35.565117,21.345131,13.69,29.963696,14.603098,26.204811,6.802627,15.2,23.95645,11.168076,NaN,9.1,12.997217,18.739153,14.706457,8.90434,28.388487,22.794128,45.269909,24.686152,33.53923,21.496181,12.462842,6.709923,16.062557,462.517639,24.086872,58.067226,11.14,20.078075,NaN,28.069632,29.704489,5.59,29.17432,19.75,27.201614,38.48,29.733335,NaN,32.026512,7.29,5.47,3.24,26.768572,NaN,15.774587,10.868787,50.535439,17.872715,30.308634,41.834328,66.286835,16.639999,40.065128,4.37,54.537823,8.638079,28.079515,13.108821,1.45,4.3,13.66,39.403072,0.523255,NaN,NaN,17.48,40.317532,39.405136,22.727592,60.76786,2.132917,5.662772,8.9,76.296555,38.73,18.777781,19.137159,56.550667,30.33754,10.9,13.619377,21.537367,14.306579,24.230663,66.894379,43.060535,12.134949,4.29,7.03,14.385911,4.044525,NaN,11.65,21.116516,20.410212,0.51,2.848016,62.446213,14.334442,18.189764,27.986794,14.721625,21.5553,13.245751,30.75338,17.184101,56.446003,26.5676,40.504543,29.804878,34.151592,8.08,28.684839,14.03,13.381682,NaN,23.781706,37.983337,21.908421,8.384535,22.587593,67.867874,30.78083,54.329765,23.80813,NaN,10.845791,28.666988,22.2528,34.031128,4.84,50.908642,11.442422,21.75481,6.46,10.11,34.808685,39.167927,30.440001,33.126743,10.215718,12.946853,6.878293,15.300174,49.058769,23.060503,25.166523,26.520075,25.136459,11.875015,54.380844,NaN,36.658558,47.484955,3.66,29.5,17.700001,13.015657,55.38945,NaN,36.779747,15.301678,2.47,2.113357,53.682941,26.601011,79.836845,27.906155,25.869087,31.729273,31.23196,48.090725,8.881399,NaN
2014-09-01,5.69,15.887351,8.55,NaN,40.392616,23.309809,31.212828,8.723787,17.633442,35.873192,28.831861,0.4,7.481133,13.115416,24.643938,2.1,12.97,35.204315,11.021449,26.118313,31.366323,11.16,3.721009,NaN,7.138634,38.88335,57.971458,28.436766,23.493076,9.410188,11.348245,67.713913,57.282917,20.064648,39.362549,2.28,39.587742,12.560598,19.951597,5.757169,52.412277,19.589323,17.99361,8.488609,25.08,4.746346,35.374477,15.949411,8.154647,NaN,33.511375,27.529156,16.704634,11.35,81.035942,9.862334,38.761505,74.105568,223.704071,32.294277,19.817223,9.772593,9.231621,272.037384,106.160561,33.81308,12.996325,27.16544,34.454533,20.66259,8.78,30.683105,14.986436,23.938608,6.561546,15.41,22.723753,11.152628,NaN,6.7,12.509016,17.131048,14.525845,7.486136,28.925205,23.487635,45.046757,23.378275,35.271713,18.427662,11.240246,6.458219,14.557731,463.237671,21.376814,52.105057,8.73,17.981985,NaN,29.270622,27.830618,4.52,24.713175,18.440001,26.104593,37.84,29.322235,NaN,30.541315,6.19,6.14,2.58,27.354765,NaN,17.100342,9.455843,47.119778,16.973476,28.403929,41.552238,65.031219,16.15,37.313782,3.1,49.872036,8.46839,28.217327,14.440116,1.14,3.72,12.0,37.334457,0.397674,NaN,NaN,15.94,41.693684,38.352123,16.558781,56.052757,1.895926,5.380606,8.33,76.96743,34.380001,18.558996,18.069262,49.062618,28.147449,10.24,12.418511,23.178308,13.561229,21.431557,68.789856,42.006874,11.627,3.38,5.67,13.818101,3.640073,NaN,10.43,20.596416,18.538172,0.42,2.20769,61.509163,13.51479,18.558643,28.545614,11.709751,21.714056,11.607155,28.282692,17.785139,60.049938,25.771572,38.355701,26.931908,30.557878,5.85,27.95853,12.45,26.60219,NaN,23.241583,35.926476,20.594563,8.366058,21.785255,67.262871,29.161278,52.222313,21.46842,NaN,10.674516,28.320147,22.377773,34.474934,3.94,47.354359,10.916139,21.518972,4.8,6.83,34.423492,35.569714,30.0,31.948717,9.708351,12.552706,6.851634,12.758261,47.362068,19.810171,24.303362,21.709505,24.923826,10.459022,49.008919,NaN,36.5942,46.875454,4.21,30.940001,14.7,12.892826,53.555141,NaN,37.695648,13.368733,2.29,1.940131,53.390388,28.429949,81.773232,26.482367,21.325172,31.103035,28.857403,48.576275,6.445248,NaN
2014-10-01,4.83,12.906665,9.3,NaN,40.936718,25.487337,25.594713,8.215796,19.73348,35.376106,30.108135,0.4,7.854477,12.738959,22.244268,1.87,14.1,37.508759,11.330997,25.93111,34.41679,11.84,3.687042,NaN,6.340295,41.152145,60.225414,29.711178,25.241243,7.733916,11.435204,67.263756,57.076183,21.930532,32.193851,1.88,42.800545,13.425551,21.233547,5.869504,56.286182,20.210938,17.911564,7.895869,26.24,4.160144,36.363899,15.709911,8.380722,NaN,34.421062,26.793108,13.982656,12.38,83.686127,10.000703,35.214272,74.290871,225.984253,29.93684,19.195065,9.919789,9.44449,307.96524,114.320374,33.674789,13.205106,25.34725,33.176655,21.225622,6.6,30.353741,15.780062,24.294867,6.646481,15.9,20.123667,12.091468,NaN,4.8,12.066872,14.432751,14.592696,6.107893,31.286789,23.511789,44.811485,22.93425,36.446152,14.103621,9.795918,6.442972,15.491222,475.368164,16.808783,50.180195,5.78,16.404671,NaN,31.046131,25.636946,3.9,20.279737,20.440001,24.66814,38.689999,32.13147,NaN,33.097191,5.14,5.82,2.3,26.819727,NaN,18.844913,8.534794,50.514191,17.501249,25.142187,40.700951,68.228378,17.139999,35.212067,2.14,51.231358,9.042239,27.645481,14.775232,0.85,2.41,9.49,37.267807,0.313953,NaN,NaN,16.75,43.874504,40.103142,15.192879,55.829708,2.001255,4.894114,6.78,79.588417,27.200001,18.42975,18.464563,51.34267,31.327948,10.51,11.414561,24.508972,14.073977,18.420969,61.834248,43.764339,11.59969,2.77,4.09,13.466489,3.453921,NaN,10.37,21.370358,19.551682,0.34,1.758507,62.722378,13.419478,17.823092,28.683847,9.911907,22.116686,9.014986,25.531416,18.493017,44.183273,24.882673,38.125778,23.315107,30.173615,5.16,27.213013,10.33,27.965162,NaN,25.500025,36.695702,21.400614,8.810874,20.859936,67.229271,30.002159,45.890938,18.557981,NaN,11.343746,31.592304,23.671097,34.041889,2.75,44.590416,9.480142,22.429825,3.24,4.91,33.721359,35.343857,30.84,34.069221,9.05562,13.186767,7.299675,9.836522,47.533447,16.634569,24.916445,18.604065,25.015812,8.654374,39.924049,NaN,37.607727,45.522095,3.78,34.25,12.000001,13.041657,50.406235,22.700001,43.314812,12.215728,1.83,2.009421,57.736107,29.032019,85.731247,28.269205,18.700092,30.158842,29.95525,48.079597,4.329224,NaN
2014-11-01,5.11,13.061003,11.18,NaN,42.634975,26.359821,25.71035,7.640359,21.449438,32.344524,32.058868,0.4,8.264277,10.443339,22.713238,2.04,14.43,38.685516,11.431781,28.885303,35.864147,11.85,4.33302,NaN,6.980823,43.85725,55.508953,29.536259,26.333174,9.037681,11.643907,69.708649,58.863781,22.833658,22.768837,1.86,45.464314,14.076376,22.101698,6.112897,59.509872,21.42778,19.458347,6.263358,27.48,4.925989,37.580257,15.930109,8.791925,NaN,33.941399,27.777946,14.682799,12.28,86.614235,10.649764,33.987629,75.945717,212.613937,23.999533,20.358171,9.907578,9.937068,321.602966,119.186737,34.539131,13.137864,23.329657,31.726547,20.189213,8.48,32.849995,17.077269,27.610052,6.504393,17.280001,17.268021,12.803939,NaN,4.7,13.328827,15.024403,17.534899,7.069689,32.86792,25.350788,44.114063,23.132189,38.150059,13.039732,8.378899,5.522649,15.752076,536.362,18.390783,54.412598,4.54,15.307833,NaN,34.653259,22.35083,4.46,21.519602,22.049999,20.506613,41.68,31.643322,NaN,31.696327,4.11,6.83,2.8,28.764542,NaN,23.286383,8.524903,48.765556,17.827543,22.342453,42.484192,71.668243,17.700001,37.132729,2.24,46.838478,9.083227,25.474001,17.021498,0.98,3.17,8.18,35.497326,0.293023,NaN,NaN,18.25,45.959137,41.25172,12.929449,65.207405,2.001255,5.302767,7.24,83.135368,18.57,19.618769,17.801727,56.447407,32.830738,12.24,9.618795,27.637579,14.308377,18.994823,53.101017,44.13818,11.795204,3.18,4.56,13.537737,4.179154,NaN,8.3,19.39953,20.516682,0.385,1.997434,64.057243,13.00012,18.663725,31.195131,10.083132,22.143494,7.123663,27.035318,17.983751,34.897301,27.133329,31.865295,22.42469,30.020782,6.28,29.471838,8.04,14.983061,NaN,27.27717,39.631004,22.103333,8.740592,19.149588,70.541924,31.0998,43.534,15.155801,NaN,11.227472,33.802708,25.333891,36.028866,3.29,39.686939,10.017123,22.905952,3.03,5.76,31.355532,31.890724,43.169998,36.506962,9.204343,13.299345,7.756467,7.538086,49.799313,16.475786,26.932543,16.9275,26.679819,6.931749,37.52446,NaN,40.899403,44.620651,3.72,38.740002,12.9,13.326771,42.128593,15.37,45.775288,10.064361,2.44,2.113357,57.980217,29.313795,93.803482,28.288212,21.554272,30.738991,29.362251,45.640587,3.982116,NaN
2014-12-01,5.56,12.160704,11.87,NaN,42.599213,26.889429,28.019352,8.193151,18.794224,33.184258,31.896482,1.05,8.230127,9.312922,21.208895,2.33,15.5,47.334591,10.207975,24.821321,36.477634,12.74,4.12432,NaN,7.556364,43.807922,52.163746,30.225145,27.24511,6.935689,11.282975,68.340347,55.365334,22.748055,18.328651,1.9,46.282726,14.020593,21.510729,6.611427,65.609215,22.327108,17.435629,5.800776,29.639999,5.805698,38.619591,15.616362,8.417836,NaN,34.259247,26.644758,15.595496,13.65,81.205383,10.197126,32.161106,74.814423,215.689011,21.901781,19.510229,9.918323,9.860103,335.066223,114.012802,35.615677,13.048332,21.784639,28.782394,18.964499,9.49,35.762283,18.932243,23.958399,6.331515,17.25,15.495222,11.916919,NaN,4.3,13.024852,14.76298,17.838362,7.020111,32.233921,26.707237,50.197609,31.408136,39.940594,9.882343,7.855216,5.233936,15.701588,562.007813,16.324295,54.412598,5.83,15.131407,NaN,33.245285,22.37007,5.28,20.709154,20.65,20.46146,44.290001,31.44232,NaN,33.16819,4.46,6.92,2.82,28.526747,NaN,23.662121,10.008357,44.87553,17.130068,25.698248,40.061596,75.703972,21.950001,36.197014,3.14,47.282486,9.312768,28.166275,16.654577,1.02,3.26,7.0,34.016514,0.293023,NaN,NaN,18.5,46.452282,40.418594,14.417727,68.910561,1.922258,5.565473,9.52,87.932503,19.549999,19.245583,18.436155,58.474857,29.690008,12.37,9.905354,29.208469,14.892136,18.085154,49.269829,41.072678,12.117293,3.41,4.98,12.408416,4.061304,NaN,7.41,17.661156,21.985155,0.38,1.930534,66.594254,15.611583,21.403938,31.31358,10.303902,21.821796,6.77804,27.029928,18.387211,26.322746,26.572756,34.743454,18.923534,26.76482,6.71,29.826313,7.58,15.46299,43.357414,29.037905,39.111485,21.819963,8.458604,16.930706,68.064972,32.890053,39.308727,15.115933,NaN,11.320267,31.664484,25.807892,35.906986,2.98,40.912895,9.389955,22.595409,3.94,5.83,30.156084,32.588417,55.200001,35.334488,8.970824,14.347695,7.810205,5.424695,47.975697,14.831946,26.751728,15.38431,26.503189,6.358741,38.215702,NaN,42.360203,46.792274,3.59,28.549999,12.3,14.071746,45.232555,17.49,45.959496,9.663207,2.06,2.357798,64.903099,30.322739,93.431053,31.823051,22.613199,30.642302,27.58325,45.217953,4.522063,NaN
2015-01-01,5.33,15.783658,11.75,NaN,44.165619,25.409538,41.505848,6.692719,17.093336,32.996063,34.188461,0.85,8.718572,8.5953,19.462666,2.98,14.5,48.825142,11.194219,21.230862,40.569057,12.91,2.9,NaN,9.112916,48.567135,52.125412,34.636829,29.989248,6.031034,11.950294,61.098255,50.98188,26.343019,18.802185,2.5,43.840412,14.62055,24.465359,7.393118,66.854729,23.588568,16.450279,4.926805,31.75,7.324407,39.037033,16.176281,8.759542,NaN,38.747337,26.821604,14.716722,14.24,73.211166,9.454757,33.192467,78.52668,213.821365,24.782253,19.224571,10.40034,10.820195,342.543427,108.857414,36.677792,13.791832,22.155039,22.803587,20.635715,13.0,31.558519,19.235035,21.672407,6.66398,19.41,14.963058,11.793084,NaN,6.0,12.435326,14.411693,17.123171,6.048401,34.686497,28.194637,51.718491,32.152622,38.97794,10.973538,6.862662,5.508349,16.613937,623.140015,11.459634,69.981003,7.85,14.205863,NaN,35.762573,18.575224,6.16,29.613565,19.75,17.20783,50.349998,35.643887,NaN,36.015095,2.75,8.11,2.96,27.605389,NaN,22.610804,9.147955,39.274273,19.355373,25.558073,36.481918,77.135406,22.200001,34.517269,3.4,44.74519,9.902605,25.999704,16.891861,0.76,4.31,6.3,31.65579,0.460465,NaN,9.264398,19.0,47.363182,38.269978,13.627727,70.697685,1.859359,4.397891,9.42,86.441483,19.379999,17.782824,19.340017,56.709774,25.386641,11.3,9.033632,31.481283,14.649333,17.38562,52.100735,37.109928,12.377896,4.83,5.57,13.958774,4.017083,NaN,7.14,18.420773,22.53805,0.34,2.675988,68.854858,16.288275,23.43412,33.374607,14.30243,22.169212,6.230804,26.010101,18.59029,26.68782,25.867573,32.509983,15.605031,24.017494,8.53,28.542067,6.88,15.419418,46.921303,29.62388,39.520866,23.835981,9.439981,15.476479,60.854694,34.41589,32.355522,13.153795,NaN,11.690828,35.088192,24.227228,33.285915,4.45,38.826153,9.602591,25.929564,5.12,7.83,29.598913,33.733143,45.959999,37.129463,9.482469,13.236083,8.738651,4.9,43.732124,15.84115,26.22311,16.538462,25.814981,6.851237,34.50275,NaN,44.068356,46.728745,3.69,32.919998,14.5,14.628243,44.581726,16.34,47.926201,10.53861,1.99,2.253007,71.34024,27.748344,94.171776,35.951046,27.933956,30.536629,28.19994,42.063416,5.088464,NaN
2015-02-01,6.49,15.793376,12.34,NaN,43.303665,24.782799,38.918999,7.462677,20.013485,34.693432,34.902714,0.87,8.81334,10.305592,20.524696,2.71,14.35,47.305176,11.121727,23.073847,42.511318,13.54,2.6,NaN,11.386432,45.529606,50.497322,32.338375,31.84296,6.119726,11.37078,65.600845,56.343613,26.661238,19.55801,2.11,45.660946,14.097385,24.411442,7.543807,68.520187,24.840273,17.756735,5.668588,28.700001,5.872983,43.206875,16.175554,9.386918,NaN,43.946491,29.166651,14.897083,14.69,79.42971,10.93583,32.759995,80.993538,226.015198,25.506865,19.072535,10.426765,10.677782,409.585052,122.880989,36.172852,14.100542,19.85393,25.71487,20.967995,12.09,35.285572,20.007372,22.869833,7.124962,18.940001,15.685215,12.057775,NaN,6.0,14.756586,14.32162,17.831486,7.159225,34.494835,28.409035,48.844776,31.011148,43.483162,11.292934,7.244355,5.629828,16.716068,615.551697,15.671718,62.947594,7.71,15.263443,NaN,33.774342,22.3346,5.62,26.616142,19.42,20.160788,52.310001,36.532814,NaN,36.754395,3.16,9.16,3.26,30.219368,NaN,27.129105,10.779752,42.453609,19.257292,26.249592,38.276264,81.704285,20.98,35.06633,3.06,45.692387,9.753067,26.228817,17.026993,0.83,3.52,8.15,35.536423,0.460465,NaN,9.113694,24.99,47.858334,40.068604,14.272176,76.078453,1.691132,5.302767,9.05,90.525574,20.91,18.995687,21.541626,63.115124,25.491014,12.7,11.121999,32.608292,14.748016,17.539856,63.075676,40.383587,12.594291,4.65,4.79,13.991166,4.071987,NaN,8.19,19.369637,21.426418,0.445,2.284147,69.717934,17.003094,21.196775,33.726593,11.591891,23.536118,7.306075,28.419811,19.981766,29.121645,28.467842,33.050388,15.970975,27.860811,7.72,31.014217,7.87,15.569495,52.657825,29.261133,38.672359,23.792274,9.77774,16.96364,67.084557,34.208672,33.10648,13.635562,NaN,12.184696,37.931622,24.016766,32.977554,3.87,36.323929,10.574447,24.963766,4.54,6.57,30.233517,33.403824,47.02,37.853466,10.045276,14.618303,9.054291,4.38,47.766502,19.3368,27.723396,16.699326,29.161018,7.557328,38.373703,NaN,44.339493,45.282413,3.91,35.990002,11.5,19.109591,44.954445,18.200001,46.155064,11.524316,2.18,1.860041,66.530792,27.109819,99.155251,36.711914,25.838188,33.974995,28.578876,44.985607,5.136835,NaN
2015-03-01,6.82,13.495513,12.39,NaN,40.511322,25.384714,34.162552,7.32448,17.793806,32.694584,34.743664,1.1,8.063818,9.840741,18.571766,2.74,13.58,49.491966,10.794477,25.465614,42.603539,11.29,2.5,NaN,11.169456,44.622509,50.386246,34.039814,32.752514,6.013297,11.774684,64.306328,53.585892,26.772993,19.284624,1.89,51.711411,13.807777,25.266676,7.185923,62.484306,25.590946,16.238672,4.971484,25.35,5.940267,43.31575,16.499681,9.219746,NaN,47.511135,29.495747,13.240316,14.06,76.233276,10.953052,34.976421,79.558449,223.891144,23.518641,18.631641,10.523921,10.348491,425.890625,120.371506,34.866375,13.807438,19.651434,24.537971,20.295631,10.75,30.483747,22.657101,23.997984,7.43279,19.110001,13.615036,12.690051,NaN,5.9,15.769835,13.835225,16.739403,5.769084,34.688484,27.169212,52.08453,29.40852,48.439548,11.60003,7.735101,6.136902,16.792669,666.222046,15.177341,58.576763,6.83,14.518195,NaN,33.485126,20.889368,4.78,22.197151,23.059999,19.77264,53.720001,36.01049,NaN,36.227333,3.46,8.18,2.95,31.675098,NaN,25.314064,10.245709,40.00351,18.665983,24.156353,38.45816,86.672867,19.15,36.096901,2.36,47.880386,9.30446,25.879509,15.792761,0.92,2.81,7.57,35.947086,0.481395,NaN,9.298439,26.5,46.455379,38.629704,10.617681,75.845337,1.576029,4.971952,7.84,90.896004,20.459999,18.900846,21.997135,62.901451,22.768946,12.86,12.051229,32.339748,14.9585,17.299257,62.908669,38.8139,12.793769,3.73,4.25,14.282805,3.907277,NaN,7.62,17.812252,21.239733,0.52,2.340411,72.661949,15.954697,22.293652,31.109882,10.798113,26.369503,7.790945,27.693916,21.289934,29.205893,28.298988,33.205681,17.391201,26.420601,6.38,31.205669,8.07,32.949619,46.34993,29.508423,37.089092,23.432245,9.391541,16.49053,65.311287,32.905376,32.633656,14.448323,NaN,12.189599,38.453873,23.609032,33.736614,3.82,36.314697,11.332577,24.176664,4.1,5.72,28.708578,32.941006,41.970001,35.834732,10.17138,15.309416,10.100399,3.45,47.252228,16.736727,27.277855,13.268385,30.600374,8.199847,37.85033,NaN,46.727306,44.761742,3.95,29.700001,10.5,20.284498,42.752693,16.15,49.1422,12.315516,2.1,1.735818,63.34404,27.055092,93.797798,37.853214,23.024696,37.244541,27.521381,49.025818,4.391945,NaN
2015-04-01,7.47,15.278676,11.52,NaN,41.272682,26.815647,35.45372,8.232636,18.497746,31.830008,34.608822,1.1,8.54771,11.605072,21.168255,2.73,13.31,47.466171,10.882549,28.228106,40.861458,12.25,2.44,NaN,9.973221,44.81031,52.082859,33.57177,30.037777,7.733916,12.280073,66.808975,56.107479,24.187653,22.80681,1.89,50.298897,14.052701,25.327772,6.628664,63.588417,25.253057,19.629368,5.666079,23.91,6.038262,42.050011,16.679146,9.17317,NaN,45.877235,29.625193,12.820544,14.73,81.35347,11.553374,36.347794,73.332947,222.419189,26.44829,19.152033,10.3943,10.178438,462.57132,119.214714,34.36665,13.845592,21.181238,27.984737,21.472668,12.75,30.900278,22.170677,26.491796,7.689048,18.129999,16.576614,12.337846,NaN,6.3,15.935637,14.654977,17.546663,5.967676,34.233833,26.818478,53.799355,30.748846,49.809746,13.83899,7.587293,6.47406,17.208017,618.366638,18.272135,59.978146,5.88,14.492471,NaN,34.084,22.07127,4.57,22.040808,23.65,21.426203,50.779999,36.878437,NaN,34.228184,4.51,7.4,3.12,32.012436,NaN,25.508898,11.81094,44.759563,18.615803,25.500895,39.855984,84.89299,17.27,37.049152,2.7,50.50803,9.451764,25.149214,14.904263,1.16,2.93,9.31,36.442955,0.544186,NaN,9.146584,27.709999,46.197182,39.931458,11.508052,69.690079,1.797381,5.837908,8.38,89.044357,23.27,19.296259,22.045042,56.670296,28.583155,11.24,11.543507,32.867443,15.412876,18.101236,67.608765,41.355202,13.057054,4.62,4.05,14.307951,4.395431,NaN,8.94,19.067495,21.254929,0.51,2.233587,71.772827,15.438889,20.353622,28.36462,11.215667,29.045815,8.508021,28.691345,22.634205,33.40892,28.231009,34.964767,19.097755,29.401575,6.95,31.370625,9.68,32.368801,46.989441,28.51827,38.130432,23.396851,9.379168,19.138191,68.626534,33.793953,38.001225,15.272099,NaN,12.739508,42.144951,22.990189,33.373573,3.71,40.414959,11.123235,25.296354,4.29,6.56,30.973742,35.233192,42.389999,35.875542,10.387793,16.254229,10.000859,5.1,48.550991,17.613052,24.917507,16.32225,29.520496,8.852766,41.118912,NaN,45.107559,46.723568,5.06,28.23,11.2,19.639088,46.811806,20.5,46.290409,12.877642,2.01,1.61246,60.752056,25.051544,93.579346,37.319466,22.822306,38.548687,28.420267,48.440247,4.473413,NaN
2015-05-01,7.54,14.343247,13.76,NaN,39.269066,24.387325,38.851528,8.035211,17.507782,30.898676,31.484407,1.02,8.486843,11.737853,19.609268,2.83,15.72,47.56432,10.373142,27.182375,41.490395,12.21,2.58,NaN,11.319415,45.913937,50.121864,32.116562,30.577286,7.015512,12.492868,65.014099,55.751911,24.751572,20.564569,2.11,51.647755,13.940054,23.940632,7.32941,60.889889,26.312622,17.242764,6.776652,25.67,7.431707,42.812477,16.092402,9.24104,NaN,47.160961,29.294178,12.256877,15.91,79.690796,11.952664,34.797413,69.445076,198.139969,23.824451,18.535471,9.907157,9.289827,497.777496,120.779877,32.376541,13.183054,19.121824,24.978405,20.280525,13.29,29.327747,22.128473,27.204315,7.555185,18.92,15.250873,12.17615,NaN,6.1,17.142324,12.798197,17.510195,5.947816,35.066956,27.644176,50.745098,30.295027,52.588749,10.937181,9.282998,5.995308,16.175535,587.767395,15.947099,61.242062,6.15,14.403218,27.311661,32.964352,22.214128,4.77,21.474131,24.0,18.430225,52.68,37.987495,NaN,33.167423,3.63,6.63,3.69,31.164759,NaN,24.638287,11.009024,39.542938,18.270508,23.100149,38.939232,81.476433,19.68,34.192013,2.53,46.329102,9.485463,24.72086,17.607533,1.2,2.94,8.63,35.227833,0.669767,NaN,8.832133,30.950001,47.643444,39.517998,13.138362,82.391045,1.832797,5.477904,9.29,91.005974,20.0,20.060734,22.521179,66.615578,27.4935,11.55,13.510642,32.386864,15.286399,18.127356,64.266037,41.151604,14.273407,5.07,4.04,13.964516,4.764794,NaN,7.7,18.374008,20.430828,0.53,2.932797,69.428902,17.21479,22.20167,24.646881,11.439008,28.780012,7.984749,27.665648,21.840313,29.992207,27.413458,33.498268,19.563768,29.744225,7.29,30.176998,10.18,30.894854,45.968143,32.936588,37.856182,23.2339,9.56263,17.562977,68.383522,31.978994,35.433697,13.166481,33.52,12.875848,43.346592,22.959204,34.31575,3.69,41.771408,11.048753,24.043928,4.14,7.73,32.693977,32.596748,37.990002,36.39996,9.349013,16.141373,9.719784,3.87,47.64513,13.934437,24.277428,16.565271,29.341927,8.197541,39.687057,NaN,45.189449,44.971432,5.46,34.200001,11.1,19.522182,43.174072,16.700001,46.117828,11.85113,1.9,1.938477,67.113014,24.877384,94.903305,37.471752,22.774361,38.306637,29.560282,46.476337,4.33756,NaN
